!,"ID for suite of sites or experiments","Name of experiment, field test or survey",Field Overlay (DOME) ID,Seaonal Strategy (DOME) ID,Rotational Analysis (DOME) ID,,Treatment Name,4-character Climate ID code,Climate replication number for multiple realizations of weather data (ask Alex),Region ID,Regional stratum identification number,RAP ID,"Management regimen ID, for multiple management regimens per RAP",Names of institutions involved in collection of field or survey data,"Crop rotation indicator (=1 to indicate that this is a continuous, multi-year simulation, =0 for single year simulations)",Weather station ID,Soil ID,Site Latitude,Site Longitude,Crop type (common name) ,Crop model-specific cultivar ID,Cultivar name,Start of simulation date,Planting date,"Observed harvested yield, dry weight",Observed total above-ground biomass at harvest,Observed harvest date,Total number of irrigation events,Total amount of irrigation,Type of irrigation application,Total number of fertilizer applications,Total N applied,Total P applied,Total K applied,Manure and applied oganic matter,Total number of tillage applications,"Tillage type (hand, animal or mechanized)",Experiment ID,Weather ID,Soil ID,DOME ID for Overlay,DOME ID for Seasonal  ,DOME ID for Rotational ,"Short name of crop model used for simulations (e.g., DSSAT, APSIM, Aquacrop, STICS, etc.)",Model name and version number of the crop model used to generate simulated outputs,"Simulated harvest yield, dry matter","Simulated above-ground biomass at harvest, dry matter",Simulated anthesis date,Simulated maturity date,Simulated harvest date,"Simulated leaf area index, maximum",Total precipitation from planting to harvest,"Simulated evapotranspiration, planting to harvest",Simulated N uptake during season,Simulated N leached up to harvest maturity,"Transpiration, cumulative from planting to harvest","Evaporation,soil, cumulative from planting to harvest"
!,text,text,text,text,text,number,text,code,number,code,number,code,code,text,number,text,text,decimal degrees,decimal degrees,text,text,text,yyyy-mm-dd,yyyy-mm-dd,kg/ha,kg/ha,yyyy-mm-dd,number,mm,text,number,kg[N]/ha,kg[P]/ha,kg[K]/ha,kg/ha,#,text,text,text,text,text,text,text,text,text,kg/ha,kg/ha,yyyy-mm-dd,yyyy-mm-dd,yyyy-mm-dd,m2/m2,mm,mm,kg/ha,kg/ha,mm,mm
#,SUITE_ID,EXNAME,FIELD_OVERLAY,SEASONAL_STRATEGY,ROTATIONAL_ANALYSIS,RUN#,TRT_NAME,CLIM_ID,CLIM_REP,REG_ID,STRATUM,RAP_ID,MAN_ID,INSTITUTION,ROTATION,WST_ID,SOIL_ID,FL_LAT,FL_LONG,CRID_text,CUL_ID,CUL_NAME,SDAT,PDATE,HWAH,CWAH,HDATE,IR#C,IR_TOT,IROP_text,FE_#,FEN_TOT,FEP_TOT,FEK_TOT,OM_TOT,TI_#,TIIMP_text,EID,WID,SID,DOID,DSID,DRID,CROP_MODEL,MODEL_VER,HWAH_S,CWAH_S,ADAT_S,MDAT_S,HADAT_S,LAIX_S,PRCP_S,ETCP_S,NUCM_S,NLCM_S,EPCP_S,ESCP_S
*,,"NIORO055_1","NIORO------SOIL1","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,NGAY,ITSN840080,13.7042,-15.5114,"Maize",IF0021,"TZEEY-SRBC5",2007-06-18,2007-07-18,200,,2007-10-06,,,"",2,12,0,0,,,"","a861aec6139dd672a6319c87c9e2a5a2eddaf21070a12a1e43840ed52a5b7327","67d39028d53fefc184f2d38c2b8ad122416b9ea64614ee68695a9c05aa90a20d","7801c3ac04ad9c7986bca2a78a714d3642bb41161ab4344b5451567d8075bd71","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","638","2285","2007-08-29","2007-09-26","2007-09-26","0.6","422.8","270.8","25","12","",""
*,,"NIORO056_1","NIORO------SOIL1","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,NGAY,ITSN840080,13.7042,-15.5114,"Maize",IF0021,"TZEEY-SRBC5",2007-06-11,2007-07-11,400,,2007-09-29,,,"",2,0,0,0,1667,,"","6d6f88f0bf8b5f327b8fc4afbcda84f356d40d51c7a54323c6103bc2b6d365c8","67d39028d53fefc184f2d38c2b8ad122416b9ea64614ee68695a9c05aa90a20d","7801c3ac04ad9c7986bca2a78a714d3642bb41161ab4344b5451567d8075bd71","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","672","2331","2007-08-22","2007-09-20","2007-09-20","0.6","383.4","258.5","26","15","",""
*,,"NIORO057_1","NIORO------SOIL1","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,NGAY,ITSN840080,13.7042,-15.5114,"Maize",IF0021,"TZEEY-SRBC5",2007-06-21,2007-07-21,240,,2007-10-09,,,"",2,0,0,0,,,"","35ad5088c5560b49c7fe07b57dfde5ad5a7b07426dfdbca686365d049ef80db2","67d39028d53fefc184f2d38c2b8ad122416b9ea64614ee68695a9c05aa90a20d","7801c3ac04ad9c7986bca2a78a714d3642bb41161ab4344b5451567d8075bd71","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","644","2225","2007-09-02","2007-09-29","2007-09-29","0.6","366.9","264.8","25","10","",""
*,,"NIORO058_1","NIORO------SOIL1","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,NGAY,ITSN840080,13.7042,-15.5114,"Maize",IF0021,"TZEEY-SRBC5",2007-06-22,2007-07-22,500,,2007-10-10,,,"",2,0,0,0,,,"","0eed1c9bab410a16c7d45533ce81073271031743d627a1599deac66ace005714","67d39028d53fefc184f2d38c2b8ad122416b9ea64614ee68695a9c05aa90a20d","7801c3ac04ad9c7986bca2a78a714d3642bb41161ab4344b5451567d8075bd71","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","671","2269","2007-09-03","2007-09-30","2007-09-30","0.6","366.9","261.9","25","10","",""
*,,"NIORO059_1","NIORO------SOIL1","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,NGAY,ITSN840080,13.7042,-15.5114,"Maize",IF0021,"TZEEY-SRBC5",2007-06-14,2007-07-14,400,,2007-10-02,,,"",2,0,0,0,,,"","f6409d23cb97c3df8fef78659d0b7053a1dab53033f78f7fb913ba6b2436ba61","67d39028d53fefc184f2d38c2b8ad122416b9ea64614ee68695a9c05aa90a20d","7801c3ac04ad9c7986bca2a78a714d3642bb41161ab4344b5451567d8075bd71","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","626","2237","2007-08-25","2007-09-22","2007-09-22","0.6","401.8","267.9","25","9","",""
*,,"NIORO060_1","NIORO------SOIL1","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,NGAY,ITSN840080,13.7042,-15.5114,"Maize",IF0021,"TZEEY-SRBC5",2007-06-13,2007-07-13,2000,,2007-10-01,,,"",2,0,0,0,,,"","e56acb446ed42b7a823ada2b0939fef0c584e26496af5aae438eafac18443b8c","67d39028d53fefc184f2d38c2b8ad122416b9ea64614ee68695a9c05aa90a20d","7801c3ac04ad9c7986bca2a78a714d3642bb41161ab4344b5451567d8075bd71","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","639","2257","2007-08-24","2007-09-21","2007-09-21","0.6","401.8","263.6","25","10","",""
*,,"NIORO061_1","NIORO------SOIL1","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,NGAY,ITSN840080,13.7042,-15.5114,"Maize",IF0021,"TZEEY-SRBC5",2007-06-29,2007-07-29,467,,2007-10-17,,,"",2,0,0,0,,,"","2bd6d4e23eaf2fc84504c8b7b2292d54392a6ca39d31c6bd9490c77e63113207","67d39028d53fefc184f2d38c2b8ad122416b9ea64614ee68695a9c05aa90a20d","7801c3ac04ad9c7986bca2a78a714d3642bb41161ab4344b5451567d8075bd71","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","777","2293","2007-09-10","2007-10-07","2007-10-07","0.6","306.4","243.1","26","11","",""
*,,"NIORO062_1","NIORO------SOIL1","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,NGAY,ITSN840080,13.7042,-15.5114,"Maize",IF0021,"TZEEY-SRBC5",2007-06-09,2007-07-09,450,,2007-09-27,,,"",2,0,0,0,,,"","314628717dcab658cafd1069e4a6a825983101be50f8fbb0c503defc5c5c124a","67d39028d53fefc184f2d38c2b8ad122416b9ea64614ee68695a9c05aa90a20d","7801c3ac04ad9c7986bca2a78a714d3642bb41161ab4344b5451567d8075bd71","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","827","2415","2007-08-19","2007-09-16","2007-09-16","0.6","372.1","247.6","27","8","",""
*,,"NIORO063_1","NIORO------SOIL1","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,NGAY,ITSN840080,13.7042,-15.5114,"Maize",IF0021,"TZEEY-SRBC5",2007-06-01,2007-07-01,800,,2007-09-19,,,"",2,0,0,0,,,"","ea8c673ede90584c2934b1251db626e8211b9c8482705babb0cb3f2b5c59a32a","67d39028d53fefc184f2d38c2b8ad122416b9ea64614ee68695a9c05aa90a20d","7801c3ac04ad9c7986bca2a78a714d3642bb41161ab4344b5451567d8075bd71","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","834","2416","2007-08-11","2007-09-09","2007-09-09","0.6","339.8","226.3","27","7","",""
*,,"NIORO064_1","NIORO------SOIL1","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,NGAY,ITSN840080,13.7042,-15.5114,"Maize",IF0021,"TZEEY-SRBC5",2007-06-10,2007-07-10,150,,2007-09-28,,,"",2,0,0,0,,,"","766cafaa690ddd113e4b83d026a557fdba70d0694f6ea4a78216669919788eb3","67d39028d53fefc184f2d38c2b8ad122416b9ea64614ee68695a9c05aa90a20d","7801c3ac04ad9c7986bca2a78a714d3642bb41161ab4344b5451567d8075bd71","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","750","2302","2007-08-20","2007-09-17","2007-09-17","0.6","372.1","250.3","25","8","",""
*,,"NIORO065_1","NIORO------SOIL1","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,NGAY,ITSN840080,13.7042,-15.5114,"Maize",IF0021,"TZEEY-SRBC5",2007-06-16,2007-07-16,300,,2007-10-04,,,"",2,0,0,0,,,"","10f51e92f67c9759715955d55ab895920ff7be1d6d5116a58382ac779186d055","67d39028d53fefc184f2d38c2b8ad122416b9ea64614ee68695a9c05aa90a20d","7801c3ac04ad9c7986bca2a78a714d3642bb41161ab4344b5451567d8075bd71","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","579","2210","2007-08-27","2007-09-24","2007-09-24","0.6","404.8","270.2","25","10","",""
*,,"NIORO066_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PAOS,ITSN840067,13.7753,-15.8008,"Maize",IF0021,"TZEEY-SRBC5",2007-06-19,2007-07-19,1000,,2007-10-07,,,"",2,0,0,0,1733,,"","88adff115af0131d835f51e713a8bc68c6975d240ff3de14a1aa99145f6fac50","77bfdfacbd574046ce515da37ca0e821132fc71d2033e0354fb899a571c0e823","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","251","713","2007-08-30","2007-09-27","2007-09-27","0.2","367.7","258.9","8","14","",""
*,,"NIORO067_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PAOS,ITSN840067,13.7753,-15.8008,"Maize",IF0021,"TZEEY-SRBC5",2007-06-06,2007-07-06,500,,2007-09-24,,,"",2,0,0,0,1167,,"","adb26d1681b6a98514266222f216c056c2f94940e694a5292f5f42abec251c46","77bfdfacbd574046ce515da37ca0e821132fc71d2033e0354fb899a571c0e823","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","300","806","2007-08-16","2007-09-13","2007-09-13","0.3","356.5","230.7","10","9","",""
*,,"NIORO068_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PAOS,ITSN840067,13.7753,-15.8008,"Maize",IF0021,"TZEEY-SRBC5",2007-06-11,2007-07-11,4000,,2007-09-29,,,"",2,126,0,0,,,"","b1f622b9c0909eefd22c8250a6423137adc6de388af05e061cc16b4bc31e69de","77bfdfacbd574046ce515da37ca0e821132fc71d2033e0354fb899a571c0e823","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","260","760","2007-08-22","2007-09-20","2007-09-20","0.3","376.8","246.6","10","12","",""
*,,"NIORO069_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PAOS,ITSN840067,13.7753,-15.8008,"Maize",IF0021,"TZEEY-SRBC5",2007-06-08,2007-07-08,500,,2007-09-26,,,"",2,0,0,0,,,"","0d56be2fd9b9ce497c29353456dd146af2834210e98a2939dac80971b7defaa3","77bfdfacbd574046ce515da37ca0e821132fc71d2033e0354fb899a571c0e823","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","306","839","2007-08-18","2007-09-15","2007-09-15","0.3","366.3","239.6","10","7","",""
*,,"NIORO070_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PAOS,ITSN840067,13.7753,-15.8008,"Maize",IF0021,"TZEEY-SRBC5",2007-06-10,2007-07-10,875,,2007-09-28,,,"",2,38,0,0,,,"","3bcd6d46a4f957dfb967cd8c79670e2823d75629262de0c40e48a807049e3d6c","77bfdfacbd574046ce515da37ca0e821132fc71d2033e0354fb899a571c0e823","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","247","720","2007-08-19","2007-09-17","2007-09-17","0.3","366.3","238.8","9","8","",""
*,,"NIORO071_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PAOS,ITSN840067,13.7753,-15.8008,"Maize",IF0021,"TZEEY-SRBC5",2007-06-18,2007-07-18,300,,2007-10-06,,,"",2,4,0,0,,,"","f2a9bc54c10ee17858238893523445fe0fcfdd623751fdb02e0280cd5aaadc4f","77bfdfacbd574046ce515da37ca0e821132fc71d2033e0354fb899a571c0e823","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","251","721","2007-08-29","2007-09-26","2007-09-26","0.2","414.4","261.6","8","10","",""
*,,"NIORO072_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PORO,ITSN840067,13.7032,-15.8377,"Maize",IF0021,"TZEEY-SRBC5",2007-06-22,2007-07-22,250,,2007-10-10,,,"",2,26,0,0,,,"","96a390c799caa298b6b7ae408a5d2510e78643aca9aff00e5c67baf853adc342","ddd9d4a4d5337f8fd0bb4346c1294dfccf36f66f1f3bde206db62f5dbbd51fd9","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","253","699","2007-09-03","2007-09-30","2007-09-30","0.2","366.9","251.1","8","10","",""
*,,"NIORO073_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PORO,ITSN840067,13.7032,-15.8377,"Maize",IF0021,"TZEEY-SRBC5",2007-06-04,2007-07-04,1000,,2007-09-22,,,"",2,64,0,0,,,"","bbf8b1ca2988c7805264e5ffe7d7b8876dc56db967a2285e1fa257ec2956d228","ddd9d4a4d5337f8fd0bb4346c1294dfccf36f66f1f3bde206db62f5dbbd51fd9","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","313","803","2007-08-14","2007-09-11","2007-09-11","0.2","362.2","224.2","10","10","",""
*,,"NIORO074_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PORO,ITSN840067,13.7032,-15.8377,"Maize",IF0021,"TZEEY-SRBC5",2007-06-18,2007-07-18,300,,2007-10-06,,,"",2,14,0,0,,,"","81d4290d9545d0a6f339d3aad9d6a20b722737cf19c6d09cf9455834c18462e0","ddd9d4a4d5337f8fd0bb4346c1294dfccf36f66f1f3bde206db62f5dbbd51fd9","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","245","698","2007-08-29","2007-09-26","2007-09-26","0.2","422.8","261.3","8","12","",""
*,,"NIORO075_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PORO,ITSN840067,13.7032,-15.8377,"Maize",IF0021,"TZEEY-SRBC5",2007-06-16,2007-07-16,267,,2007-10-04,,,"",2,18,0,0,,,"","a685bdff11bdcb75aa82a7fdc4799323c4e2a8225ed05aa6711b58e84cffb3cf","ddd9d4a4d5337f8fd0bb4346c1294dfccf36f66f1f3bde206db62f5dbbd51fd9","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","235","716","2007-08-27","2007-09-24","2007-09-24","0.2","404.8","261.1","9","11","",""
*,,"NIORO076_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PORO,ITSN840067,13.7032,-15.8377,"Maize",IF0021,"TZEEY-SRBC5",2007-05-30,2007-06-29,1000,,2007-09-17,,,"",2,64,0,0,,,"","48efe9c65d223f6aac5dc214dcc2fc505e7b086216a63b6896a08f5b7cddbf30","ddd9d4a4d5337f8fd0bb4346c1294dfccf36f66f1f3bde206db62f5dbbd51fd9","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","319","727","2007-08-09","2007-09-07","2007-09-07","0.2","338.8","214.0","9","10","",""
*,,"NIORO077_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PORO,ITSN840067,13.7032,-15.8377,"Maize",IF0021,"TZEEY-SRBC5",2007-06-06,2007-07-06,15,,2007-09-24,,,"",2,4,0,0,,,"","483c4e0ea6e9ac7777bedd7a582cddc74b2385c5e2ffa9eaa767c13d7c342625","ddd9d4a4d5337f8fd0bb4346c1294dfccf36f66f1f3bde206db62f5dbbd51fd9","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","308","821","2007-08-16","2007-09-13","2007-09-13","0.3","361.8","231.9","10","8","",""
*,,"NIORO078_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PORO,ITSN840067,13.7032,-15.8377,"Maize",IF0021,"TZEEY-SRBC5",2007-06-20,2007-07-20,150,,2007-10-08,,,"",2,12,0,0,,,"","92583a784cf82eb20128500e5c3a6a84403f108ab4e07b7ed998cd568599a676","ddd9d4a4d5337f8fd0bb4346c1294dfccf36f66f1f3bde206db62f5dbbd51fd9","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","256","707","2007-09-01","2007-09-29","2007-09-29","0.2","368.1","258.2","8","10","",""
*,,"NIORO079_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PORO,ITSN840067,13.7032,-15.8377,"Maize",IF0021,"TZEEY-SRBC5",2007-06-07,2007-07-07,350,,2007-09-25,,,"",2,0,0,0,,,"","629598af84f4f3676d6dc81dc84de6a0d0db308fe157eb0a37e141fc5f72d22a","ddd9d4a4d5337f8fd0bb4346c1294dfccf36f66f1f3bde206db62f5dbbd51fd9","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","313","827","2007-08-17","2007-09-14","2007-09-14","0.3","361.8","235.7","10","7","",""
*,,"NIORO080_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PORO,ITSN840067,13.7032,-15.8377,"Maize",IF0021,"TZEEY-SRBC5",2007-06-09,2007-07-09,100,,2007-09-27,,,"",2,6,0,0,,,"","774d2a80b39621c211d598a6a52eeff96bd7f5de70a2fb8ff7ab01fd7bb29230","ddd9d4a4d5337f8fd0bb4346c1294dfccf36f66f1f3bde206db62f5dbbd51fd9","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","286","792","2007-08-19","2007-09-16","2007-09-16","0.3","372.1","242.9","10","8","",""
*,,"NIORO081_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PORO,ITSN840067,13.7032,-15.8377,"Maize",IF0021,"TZEEY-SRBC5",2007-06-12,2007-07-12,140,,2007-09-30,,,"",2,0,0,0,,,"","f1aa40f0a3ab13dcae726591de217bbbae1285930b0bf0f58d086b206ee1f430","ddd9d4a4d5337f8fd0bb4346c1294dfccf36f66f1f3bde206db62f5dbbd51fd9","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","283","837","2007-08-23","2007-09-20","2007-09-20","0.3","382.6","249.4","11","9","",""
*,,"NIORO082_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PORO,ITSN840067,13.7032,-15.8377,"Maize",IF0021,"TZEEY-SRBC5",2007-06-25,2007-07-25,250,,2007-10-13,,,"",2,0,0,0,3200,,"","8c41ea0944acd47ee18e1efdc47052a2aa3e1c9cb69db7b237d889085cec1774","ddd9d4a4d5337f8fd0bb4346c1294dfccf36f66f1f3bde206db62f5dbbd51fd9","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","245","703","2007-09-06","2007-10-03","2007-10-03","0.2","328.6","241.9","8","15","",""
*,,"NIORO083_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PORO,ITSN840067,13.7032,-15.8377,"Maize",IF0021,"TZEEY-SRBC5",2007-06-12,2007-07-12,700,,2007-09-30,,,"",2,54,0,0,,,"","97a8189c4fac30899af7511191fb19fd8da3d6d7b6858ba575822da7eb4a0d81","ddd9d4a4d5337f8fd0bb4346c1294dfccf36f66f1f3bde206db62f5dbbd51fd9","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","271","776","2007-08-23","2007-09-20","2007-09-20","0.3","382.6","247.2","10","11","",""
*,,"NIORO084_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PORO,ITSN840067,13.7032,-15.8377,"Maize",IF0021,"TZEEY-SRBC5",2007-06-14,2007-07-14,100,,2007-10-02,,,"",2,14,0,0,,,"","b3f79637a08c3cc227afd530f9a67ddd6a61b701b2041164650e1e01924191cd","ddd9d4a4d5337f8fd0bb4346c1294dfccf36f66f1f3bde206db62f5dbbd51fd9","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","245","749","2007-08-25","2007-09-22","2007-09-22","0.3","401.8","254.6","10","10","",""
*,,"NIORO085_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PORO,ITSN840067,13.7032,-15.8377,"Maize",IF0021,"TZEEY-SRBC5",2007-06-20,2007-07-20,70,,2007-10-08,,,"",2,14,0,0,,,"","f2f32e34a927f854d7b787f9abeb383aefdbfe6792e668c0f3bc6efd8c534da4","ddd9d4a4d5337f8fd0bb4346c1294dfccf36f66f1f3bde206db62f5dbbd51fd9","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","256","706","2007-09-01","2007-09-29","2007-09-29","0.2","368.1","258.2","8","10","",""
*,,"NIORO086_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PORO,ITSN840067,13.7032,-15.8377,"Maize",IF0021,"TZEEY-SRBC5",2007-06-05,2007-07-05,400,,2007-09-23,,,"",2,10,0,0,,,"","cf28eea47f33af2c50e506058509b336faceab675bc920dcf838889ee1048343","ddd9d4a4d5337f8fd0bb4346c1294dfccf36f66f1f3bde206db62f5dbbd51fd9","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","317","831","2007-08-15","2007-09-12","2007-09-12","0.3","359.9","228.9","10","8","",""
*,,"NIORO087_1","NIORO------SOIL4","","",1,"","0XFX",1,"NIORO","",,,AgMIP,0,PORO,ITSN840067,13.7032,-15.8377,"Maize",IF0021,"TZEEY-SRBC5",2007-06-24,2007-07-24,400,,2007-10-12,,,"",2,0,0,0,833,,"","648e9265d8a4af616b18ab7bc74ea992d59bc1e816b47114586636d3fc3c2f94","ddd9d4a4d5337f8fd0bb4346c1294dfccf36f66f1f3bde206db62f5dbbd51fd9","75bc372b6cb845303106abccceb78240a72ef49cb0b5b0c7a9c8d004eedb6aea","","","",DSSAT,"DSSAT MZCER045 SCSM046.CTR     DSSAT Cropping System Model Ver. 4.5.1.023 -Stub","249","710","2007-09-05","2007-10-02","2007-10-02","0.2","358.1","246.9","8","11","",""
